Date;Time (UTC);Latitude;Longitude;Region name;Depth;Magnitude Type;Magnitude;EqId;
2004-12-04;13:25:25;34.950;-2.980;MOROCCO;1;mb;3.5;1630
2004-12-04;13:16:28;34.900;-2.770;MOROCCO;30;ML;3.6;1629
2004-12-04;12:11:54;34.930;-3.020;MOROCCO;1;mb;3.8;1627
2004-12-04;11:52:05;34.950;-2.980;MOROCCO;1;mb;3.8;1624
2004-12-04;10:50:41;34.910;-2.880;MOROCCO;2;mb;3.6;1623
2004-12-03;22:36:19;34.990;-3.040;MOROCCO;1;mb;3.5;1613
2004-12-03;10:54:47;34.980;-3.000;MOROCCO;1;mb;3.6;1604
2004-12-03;10:14:35;34.930;-3.020;MOROCCO;1;mb;4.4;1602
2004-12-03;07:33:02;34.980;-3.050;MOROCCO;1;mb;4.0;1597
2004-12-03;05:35:28;34.990;-3.080;MOROCCO;1;mb;3.5;1596
2004-12-03;04:50:46;34.930;-2.960;MOROCCO;7;mb;3.7;1595
2004-12-03;01:51:32;34.970;-3.050;MOROCCO;1;mb;3.7;1591
2004-12-02;22:07:17;34.980;-2.970;MOROCCO;10;mb;3.5;1588
2004-12-02;18:21:36;34.960;-2.990;MOROCCO;6;mb;4.1;1583
2004-12-02;17:50:42;34.950;-2.960;MOROCCO;10;Mw;5.0;1581
2004-12-02;14:32:44;34.970;-3.080;MOROCCO;1;mb;3.7;1578
2004-12-02;13:53:04;34.910;-2.940;MOROCCO;30;ML;3.6;1577
2004-11-24;05:16:03;34.900;-5.770;MOROCCO;19;ML;2.2;1450
