Date;Time (UTC);Latitude;Longitude;Region name;Depth;Magnitude Type;Magnitude;EqId;
2007-02-21;13:24:47;30.250;-9.660;MOROCCO;3;M;3.7;39695
2007-02-19;07:54:15;32.560;-3.210;MOROCCO;30;M;3.5;39620
2007-02-18;16:37:08;32.400;-3.110;MOROCCO;30;M;3.8;39619
2007-02-16;22:21:38;32.800;-3.460;MOROCCO;20;ML;3.5;39534
2007-02-05;12:52:46;32.480;-3.240;MOROCCO;30;M;3.5;39143
2007-02-02;09:35:53;32.440;-3.190;MOROCCO;30;M;3.9;39041
2007-02-01;01:36:57;32.630;-3.360;MOROCCO;30;mb;3.8;39008
2007-01-31;03:45:40;32.710;-3.560;MOROCCO;30;ML;4.0;38974
2007-01-31;00:44:08;34.310;-4.550;MOROCCO;35;ML;3.7;38967
2007-01-30;22:48:30;33.010;-3.810;MOROCCO;30;ML;3.7;38966
2007-01-30;13:54:27;32.490;-3.210;MOROCCO;30;M;3.7;38953
2007-01-30;09:09:20;32.470;-3.230;MOROCCO;30;M;3.8;38946
2007-01-30;07:07:18;32.450;-3.240;MOROCCO;30;M;3.7;38943
2007-01-30;04:38:40;32.310;-3.380;MOROCCO;30;ML;4.8;38938
2007-01-29;04:51:18;30.480;-9.730;MOROCCO;9;M;3.6;38941
2007-01-17;23:00:14;32.580;-3.370;MOROCCO;40;ML;4.1;38527
2007-01-08;09:17:51;34.940;-3.780;MOROCCO;1;mb;3.8;38117
2006-12-28;01:09:17;34.930;-3.950;MOROCCO;1;mb;3.3;37783
2006-11-21;10:51:13;32.570;-3.520;MOROCCO;10;ML;4.6;36428
2006-11-10;19:45:21;33.350;-3.210;MOROCCO;1;mb;3.3;35912
2006-11-04;04:35:27;34.990;-3.890;MOROCCO;1;mb;3.6;35720
2006-10-27;12:17:52;34.420;-4.850;MOROCCO;1;mb;3.6;35553
2006-10-26;17:20:57;34.350;-4.740;MOROCCO;1;mb;2.5;35535
2006-10-23;23:44:43;32.080;-5.670;MOROCCO;20;ML;3.8;35441
2006-09-21;14:22:59;33.840;-5.840;MOROCCO;1;mb;3.9;34386
2006-09-10;19:39:39;34.970;-3.170;MOROCCO;1;mb;3.0;34027
2006-09-10;05:03:51;34.880;-3.020;MOROCCO;1;mb;3.6;33999
2006-08-19;15:25:56;32.570;-3.890;MOROCCO;3;mb;2.6;33143
2006-08-16;17:10:42;34.670;-5.700;MOROCCO;1;mb;4.2;33020
2006-07-09;19:55:27;34.990;-2.900;MOROCCO;10;mb;2.1;27878
2006-07-01;13:58:53;33.800;-6.430;MOROCCO;32;mb;3.6;20300
2006-06-12;19:08:53;33.310;-5.210;MOROCCO;30;ML;3.7;19569
2006-06-07;18:11:50;34.880;-3.720;MOROCCO;14;mb;2.9;19368
2006-05-19;03:37:34;33.060;-5.250;MOROCCO;10;ML;3.5;18625
2006-05-11;14:40:50;33.440;-3.230;MOROCCO;30;ML;2.8;18381
2006-05-07;03:38:45;34.770;-2.210;MOROCCO;39;mb;2.9;18196
2006-05-06;18:34:48;34.930;-4.440;MOROCCO;100;mb;3.5;18178
2006-04-09;16:04:17;34.110;-3.690;MOROCCO;30;ML;2.5;15403
2006-03-29;02:42:59;34.580;-4.170;MOROCCO;1;mb;3.5;14962
2006-03-19;21:58:55;34.960;-3.170;MOROCCO;1;mb;3.1;14599
2006-03-17;07:27:47;32.570;-4.720;MOROCCO;33;M;3.3;14504
2006-03-14;22:42:04;34.970;-3.870;MOROCCO;1;mb;3.3;14416
2006-03-05;14:25:16;32.520;-6.160;MOROCCO;10;ML;4.0;13966
2006-03-03;23:44:22;32.500;-6.220;MOROCCO;10;ML;3.8;13939
2006-03-03;15:58:22;32.560;-6.320;MOROCCO;7;M;3.8;13931
2006-02-27;04:09:41;34.960;-3.940;MOROCCO;40;ML;2.7;13787
2006-02-23;01:33:07;32.390;-5.970;MOROCCO;20;M;3.0;13660
2006-02-16;11:17:45;34.460;-5.520;MOROCCO;30;ML;3.5;13454
2006-02-08;23:20:01;34.970;-4.050;MOROCCO;1;mb;2.9;13274
2006-02-03;07:12:18;34.970;-4.070;MOROCCO;10;M;3.4;13111
2006-02-03;01:56:55;34.880;-3.990;MOROCCO;17;mb;3.5;13100
2006-01-29;00:12:01;34.790;-5.710;MOROCCO;1;mb;2.9;12964
2006-01-21;12:34:23;34.670;-3.980;MOROCCO;2;ML;3.4;12788
2006-01-18;02:19:24;34.220;-4.980;MOROCCO;1;mb;3.1;12712
2006-01-18;00:37:52;34.190;-4.870;MOROCCO;25;ML;3.7;12709
2006-01-17;00:42:29;34.050;-4.900;MOROCCO;1;mb;3.2;12691
2006-01-16;12:19:54;34.020;-5.030;MOROCCO;1;mb;4.0;12682
2006-01-06;20:57:55;34.830;-5.570;MOROCCO;40;ML;3.0;12425
2006-01-05;20:45:07;34.570;-5.810;MOROCCO;40;ML;2.6;12399
2006-01-05;18:42:53;34.640;-5.620;MOROCCO;40;ML;3.4;12396
2006-01-05;18:27:26;34.720;-5.720;MOROCCO;1;mb;3.2;12394
2006-01-01;20:37:11;34.910;-2.950;MOROCCO;5;mb;3.1;12264
2005-12-31;15:05:13;32.350;-7.850;MOROCCO;1;mb;3.9;12235
2005-12-28;06:37:54;33.910;-7.130;MOROCCO;1;mb;3.1;12169
2005-11-23;20:31:20;33.880;-5.360;MOROCCO;20;ML;3.0;11238
2005-11-21;19:50:26;34.140;-5.140;MOROCCO;1;mb;3.5;11185
2005-10-22;02:50:50;34.410;-4.790;MOROCCO;30;ML;3.8;10054
2005-10-14;16:49:43;34.760;-3.780;MOROCCO;28;mb;3.6;9706
2005-10-12;13:01:08;34.780;-4.760;MOROCCO;1;mb;3.8;9621
2005-08-28;12:25:15;34.940;-3.950;MOROCCO;40;ML;2.8;8284
2005-08-26;01:25:48;34.970;-3.790;MOROCCO;30;ML;2.8;8223
2005-08-19;06:55:08;34.620;-4.420;MOROCCO;1;mb;3.5;8030
2005-08-03;10:26:37;34.710;-3.610;MOROCCO;64;mb;3.5;7548
2005-07-14;04:40:23;34.870;-4.740;MOROCCO;1;mb;3.5;6919
2005-07-09;02:05:38;34.720;-5.830;MOROCCO;30;ML;3.3;6779
2005-06-22;04:55:43;34.940;-2.490;MOROCCO;19;ML;3.5;6360
2005-06-18;12:43:51;33.780;-5.860;MOROCCO;1;mb;3.8;6253
2005-06-11;20:27:12;34.880;-2.700;MOROCCO;22;mb;3.9;6086
2005-05-26;22:19:40;34.690;-5.830;MOROCCO;30;ML;4.2;5658
2005-04-21;03:56:02;34.910;-3.830;MOROCCO;40;ML;3.0;4774
2005-04-04;07:05:31;34.980;-3.840;MOROCCO;10;M;3.9;4432
2005-03-24;11:31:29;34.720;-5.640;MOROCCO;1;mb;3.7;4179
2005-03-23;02:55:58;34.980;-2.780;MOROCCO;30;ML;2.9;4142
2005-03-22;17:10:05;34.990;-3.090;MOROCCO;1;mb;2.3;4133
2005-03-22;16:14:28;34.910;-2.830;MOROCCO;30;ML;3.8;4132
2005-03-22;10:44:11;34.960;-3.030;MOROCCO;2;mb;3.7;4130
2005-03-20;09:22:21;34.970;-2.930;MOROCCO;40;mb;3.6;4087
2005-03-12;04:26:34;34.970;-2.970;MOROCCO;6;mb;3.2;3850
2005-01-17;22:30:40;34.890;-2.870;MOROCCO;1;mb;3.5;2640
2005-01-12;09:54:27;34.910;-2.980;MOROCCO;5;mb;4.0;2480
2004-12-24;15:58:20;34.940;-2.960;MOROCCO;1;mb;3.5;1951
2004-12-06;20:51:29;34.950;-3.000;MOROCCO;1;mb;3.6;1698
2004-12-06;07:02:04;34.940;-3.040;MOROCCO;1;mb;3.5;1690
