Date;Time (UTC);Latitude;Longitude;Region name;Depth;Magnitude Type;Magnitude;EqId;
2023-09-10;08:28:19;30.882;-8.432;MOROCCO;4;M;2.5;1555105
2023-09-10;08:00:01;31.017;-8.483;MOROCCO;20;mb;4.2;1551603
2023-09-10;07:14:31;30.860;-8.301;MOROCCO;2;M;2.0;1555102
2023-09-10;07:06:41;30.979;-8.182;MOROCCO;2;M;2.2;1555101
2023-09-10;06:49:29;31.231;-8.414;MOROCCO;5;M;2.4;1551623
2023-09-10;06:36:10;31.340;-8.130;MOROCCO;10;mb;3.2;1551577
2023-09-10;05:45:31;31.018;-8.192;MOROCCO;10;M;2.4;1551564
2023-09-10;04:33:12;31.174;-8.348;MOROCCO;5;M;2.3;1555089
2023-09-10;04:13:49;30.923;-8.285;MOROCCO;4;M;2.4;1555086
2023-09-10;01:56:40;31.353;-8.070;MOROCCO;10;ML;2.4;1551479
2023-09-10;01:33:55;30.969;-8.284;MOROCCO;6;M;2.0;1552547
2023-09-10;01:12:06;32.542;-7.038;MOROCCO;23;M;2.2;1552543
2023-09-10;00:42:58;30.948;-8.478;MOROCCO;10;mb;3.0;1551444
2023-09-09;23:47:25;30.910;-8.363;MOROCCO;9;M;2.0;1552534
2023-09-09;23:46:19;30.870;-8.413;MOROCCO;5;M;2.0;1552533
2023-09-09;23:34:33;30.869;-8.489;MOROCCO;17;M;2.0;1552529
2023-09-09;23:22:23;30.980;-8.278;MOROCCO;12;M;2.7;1552528
2023-09-09;23:11:36;31.467;-8.205;MOROCCO;10;mb;3.2;1551422
2023-09-09;22:39:37;33.575;-3.951;MOROCCO;4;M;2.0;1552527
2023-09-09;21:57:24;30.224;-7.922;MOROCCO;3;M;3.1;1552524
2023-09-09;21:52:28;30.919;-8.281;MOROCCO;3;M;2.6;1551423
2023-09-09;20:41:32;30.944;-8.344;MOROCCO;10;M;2.4;1552519
2023-09-09;20:30:14;30.154;-7.985;MOROCCO;19;M;2.1;1552518
2023-09-09;20:18:07;30.896;-8.378;MOROCCO;5;M;2.5;1552516
2023-09-09;20:09:23;31.038;-8.515;MOROCCO;151;mb;3.2;1551376
2023-09-09;20:06:14;30.874;-8.353;MOROCCO;6;M;2.7;1551380
2023-09-09;19:47:35;30.842;-8.327;MOROCCO;7;M;2.4;1552513
2023-09-09;19:35:53;30.862;-8.323;MOROCCO;6;M;2.4;1552512
2023-09-09;19:33:16;30.996;-8.273;MOROCCO;6;M;2.1;1552511
2023-09-09;19:14:01;30.991;-8.270;MOROCCO;7;M;2.4;1552510
2023-09-09;18:58:27;30.855;-8.314;MOROCCO;5;M;2.2;1552509
2023-09-09;18:35:29;30.919;-8.249;MOROCCO;9;M;2.1;1552508
2023-09-09;17:55:17;30.878;-8.229;MOROCCO;7;M;2.1;1552505
2023-09-09;17:04:32;30.150;-8.001;MOROCCO;5;M;2.7;1552502
2023-09-09;16:37:22;30.902;-8.358;MOROCCO;2;M;3.0;1552500
2023-09-09;16:23:32;30.101;-7.933;MOROCCO;5;M;2.1;1552498
2023-09-09;16:18:17;30.083;-7.984;MOROCCO;47;M;2.6;1552496
2023-09-09;15:42:17;31.002;-8.265;MOROCCO;6;M;2.8;1551315
2023-09-09;15:40:33;30.857;-8.356;MOROCCO;2;M;2.2;1552492
2023-09-09;15:32:45;30.951;-8.391;MOROCCO;5;M;2.3;1552491
2023-09-09;15:30:23;30.108;-7.983;MOROCCO;4;M;2.0;1552490
2023-09-09;15:00:08;30.917;-8.253;MOROCCO;7;M;2.1;1552487
2023-09-09;14:58:06;30.005;-7.939;MOROCCO;42;M;2.6;1552486
2023-09-09;14:49:08;30.938;-8.318;MOROCCO;8;M;2.8;1551304
2023-09-09;14:39:51;30.940;-8.379;MOROCCO;11;M;2.5;1552485
2023-09-09;14:13:29;30.956;-8.408;MOROCCO;2;M;2.3;1552483
2023-09-09;13:58:05;31.346;-8.074;MOROCCO;10;mb;3.5;1551282
2023-09-09;13:48:51;31.422;-7.682;MOROCCO;10;mb;3.6;1551279
2023-09-09;13:14:45;30.976;-8.169;MOROCCO;7;M;2.4;1552481
2023-09-09;13:05:03;30.864;-8.328;MOROCCO;8;M;2.8;1551263
2023-09-09;13:03:52;30.993;-8.354;MOROCCO;3;M;2.3;1552479
2023-09-09;13:00:28;30.756;-8.609;MOROCCO;5;M;3.6;1551261
2023-09-09;12:33:21;30.874;-8.424;MOROCCO;8;M;2.2;1552477
2023-09-09;12:28:06;30.994;-8.289;MOROCCO;3;M;2.5;1552476
2023-09-09;12:26:12;30.878;-8.362;MOROCCO;3;M;2.0;1552475
2023-09-09;11:59:25;30.956;-8.194;MOROCCO;11;M;2.4;1552474
2023-09-09;11:50:03;30.933;-8.313;MOROCCO;9;M;2.5;1551241
2023-09-09;11:31:09;31.122;-8.242;MOROCCO;10;ML;2.2;1551240
2023-09-09;11:19:13;31.285;-8.223;MOROCCO;10;ML;3.6;1551236
2023-09-09;11:16:17;30.952;-8.327;MOROCCO;5;M;2.1;1552470
2023-09-09;10:35:38;30.900;-8.339;MOROCCO;8;M;2.0;1552465
2023-09-09;09:45:07;31.232;-8.155;MOROCCO;10;ML;2.6;1551212
2023-09-09;09:32:05;30.941;-8.394;MOROCCO;5;M;2.5;1552455
2023-09-09;09:15:57;30.868;-8.301;MOROCCO;6;M;2.1;1552454
2023-09-09;08:38:38;30.893;-8.318;MOROCCO;0;M;2.3;1552450
2023-09-09;08:37:11;30.906;-8.215;MOROCCO;8;M;2.2;1552449
2023-09-09;08:14:23;31.306;-8.278;MOROCCO;10;ML;2.5;1551194
2023-09-09;07:51:43;30.888;-8.659;MOROCCO;7;M;2.1;1552447
2023-09-09;07:38:07;30.903;-8.382;MOROCCO;3;M;2.8;1551189
2023-09-09;07:09:05;31.195;-8.212;MOROCCO;10;ML;2.5;1551184
2023-09-09;06:41:04;31.245;-8.025;MOROCCO;10;ML;2.8;1551179
2023-09-09;06:28:35;31.200;-8.201;MOROCCO;10;ML;2.8;1551176
2023-09-09;05:45:53;31.041;-8.316;MOROCCO;10;ML;2.3;1551168
2023-09-09;05:38:18;31.024;-8.529;MOROCCO;10;ML;2.5;1551167
2023-09-09;05:22:18;31.275;-7.099;MOROCCO;50;M;2.3;1552445
2023-09-09;04:28:13;31.052;-8.333;MOROCCO;8;M;3.2;1551145
2023-09-09;03:57:37;30.954;-8.292;MOROCCO;2;M;3.2;1551138
2023-09-09;03:50:24;31.120;-8.431;MOROCCO;10;ML;2.8;1551131
2023-09-09;03:25:49;30.855;-8.319;MOROCCO;2;M;3.3;1551128
2023-09-09;03:13:38;31.001;-8.408;MOROCCO;10;ML;2.9;1551123
2023-09-09;03:00:57;30.802;-8.373;MOROCCO;8;M;3.0;1551118
2023-09-09;02:51:22;30.429;-6.851;MOROCCO;2;M;2.9;1552444
